"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Friedman J.; Hastie T.; Tibshirani R.","Friedman, Jerome (7401866412); Hastie, Trevor (7004744483); Tibshirani, Robert (7005432426)","7401866412; 7004744483; 7005432426","Additive logistic regression: A statistical view of boosting","2000","Annals of Statistics","5797","10.1214/aos/1016218223","https://www.scopus.com/pages/publications/0034164230?origin=resultslist","Stanford Linear Accelerator Center, Stanford, CA 94305, United States; Division of BioStatistics, Dept. of Health, Research and Policy, Stanford University, Stanford, CA 94305, United States; Department of Statistics, Sequoia Hall, Stanford University, Stanford, CA 94305, United States","Friedman J., Stanford Linear Accelerator Center, Stanford, CA 94305, United States, Department of Statistics, Sequoia Hall, Stanford University, Stanford, CA 94305, United States; Hastie T., Division of BioStatistics, Dept. of Health, Research and Policy, Stanford University, Stanford, CA 94305, United States, Department of Statistics, Sequoia Hall, Stanford University, Stanford, CA 94305, United States; Tibshirani R., Division of BioStatistics, Dept. of Health, Research and Policy, Stanford University, Stanford, CA 94305, United States, Department of Statistics, Sequoia Hall, Stanford University, Stanford, CA 94305, United States","Boosting is one of the most important recent developments in classification methodology. Boosting works by sequentially applying a classification algorithm to reweighted versions of the training data and then taking a weighted majority vote of the sequence of classifiers thus produced. For many classification algorithms, this simple strategy results in dramatic improvements in performance. We show that this seemingly mysterious phenomenon can be understood in terms of well-known statistical principles, namely additive modeling and maximum likelihood. For the two-class problem, boosting can be viewed as an approximation to additive modeling on the logistic scale using maximum Bernoulli likelihood as a criterion. We develop more direct approximations and show that they exhibit nearly identical results to boosting. Direct multiclass generalizations based on multinomial likelihood are derived that exhibit performance comparable to other recently proposed multiclass generalizations of boosting in most situations, and far superior in some. We suggest a minor modification to boosting that can reduce computation, often by factors of 10 to 50. Finally, we apply these insights to produce an alternative formulation of boosting decision trees. This approach, based on best-first truncated tree induction, often leads to better performance, and can provide interpretable descriptions of the aggregate decision rule. It is also much faster computationally, making it more suitable to large-scale data mining applications.","Classification; Machine learning; Nonparametric estimation; Stagewise fitting; Tree","","","","Institute of Mathematical Statistics","Review","Scopus"
"Sandoval M.; Fuchs C.","Sandoval, Marisol (55884121000); Fuchs, Christian (7202461304)","55884121000; 7202461304","Towards a critical theory of alternative media","2010","Telematics and Informatics","163","10.1016/j.tele.2009.06.011","https://www.scopus.com/pages/publications/70350564218?origin=resultslist","Unified Theory of Information Research Group, University of Salzburg, 5020 Salzburg, Sigmund Haffner Gasse 18, Austria","Sandoval M., Unified Theory of Information Research Group, University of Salzburg, 5020 Salzburg, Sigmund Haffner Gasse 18, Austria; Fuchs C., Unified Theory of Information Research Group, University of Salzburg, 5020 Salzburg, Sigmund Haffner Gasse 18, Austria","In this contribution, we warn against being too optimistic about the actual democratic effects of notions like ""civil media"", ""community media"" ""alternative media"", ""grassroots media"", ""participatory media"", or ""participatory culture"". We argue that in contemporary society, which is characterized by structural inequalities, an understanding of alternative media as participatory media is insufficient. As an alternative concept, we suggest the notion of alternative media as critical media. This concept is grounded in critical social theory. A typology of approaches for defining alternative media is constructed. We argue that alternative media need to be situated in the context of visions of an alternative society. © 2009 Elsevier Ltd. All rights reserved.","Alternative media; Capitalism; Critical theory","Alternative media; Capitalism; Critical theory; Social theory; Industrial economics","","","","Article","Scopus"
"Wenger S.J.; Isaak D.J.; Luce C.H.; Neville H.M.; Fausch K.D.; Dunham J.B.; Dauwalter D.C.; Young M.K.; Elsner M.M.; Rieman B.E.; Hamlet A.F.; Williams J.E.","Wenger, Seth J. (12760671700); Isaak, Daniel J. (7005600484); Luce, Charles H. (56266354300); Neville, Helen M. (7006378259); Fausch, Kurt D. (7003292341); Dunham, Jason B. (7004856985); Dauwalter, Daniel C. (6507463535); Young, Michael K. (55906038000); Elsner, Marketa M. (36545832800); Rieman, Bruce E. (6701415080); Hamlet, Alan F. (6701690211); Williams, Jack E. (8616115100)","12760671700; 7005600484; 56266354300; 7006378259; 7003292341; 7004856985; 6507463535; 55906038000; 36545832800; 6701415080; 6701690211; 8616115100","Flow regime, temperature, and biotic interactions drive differential declines of trout species under climate change","2011","Proceedings of the National Academy of Sciences of the United States of America","524","10.1073/pnas.1103097108","https://www.scopus.com/pages/publications/80052161819?origin=resultslist","Trout Unlimited, Boise, ID 83702, United States; US Forest Service Rocky Mountain Research Station, Boise, ID 83702, United States; Department of Fish, Wildlife, and Conservation Biology, Colorado State University, Fort Collins, CO 80523-1474, United States; US Geological Survey Forest and Rangeland Ecosystem Science Center, Corvallis, OR 97331, United States; US Forest Service Rocky Mountain Research Station, Missoula, MT 59801, United States; Climate Impacts Group, Center for Science in the Earth System, University of Washington, Seattle, WA 98195-5672, United States; US Forest Service Rocky Mountain Research Station, Seeley Lake, MT 59868, United States; Trout Unlimited, Medford, OR 97501, United States","Wenger S.J., Trout Unlimited, Boise, ID 83702, United States; Isaak D.J., US Forest Service Rocky Mountain Research Station, Boise, ID 83702, United States; Luce C.H., US Forest Service Rocky Mountain Research Station, Boise, ID 83702, United States; Neville H.M., Trout Unlimited, Boise, ID 83702, United States; Fausch K.D., Department of Fish, Wildlife, and Conservation Biology, Colorado State University, Fort Collins, CO 80523-1474, United States; Dunham J.B., US Geological Survey Forest and Rangeland Ecosystem Science Center, Corvallis, OR 97331, United States; Dauwalter D.C., Trout Unlimited, Boise, ID 83702, United States; Young M.K., US Forest Service Rocky Mountain Research Station, Missoula, MT 59801, United States; Elsner M.M., Climate Impacts Group, Center for Science in the Earth System, University of Washington, Seattle, WA 98195-5672, United States; Rieman B.E., US Forest Service Rocky Mountain Research Station, Seeley Lake, MT 59868, United States; Hamlet A.F., Climate Impacts Group, Center for Science in the Earth System, University of Washington, Seattle, WA 98195-5672, United States; Williams J.E., Trout Unlimited, Medford, OR 97501, United States","Broad-scale studies of climate change effects on freshwater species have focused mainly on temperature, ignoring critical drivers such as flow regime and biotic interactions. We use downscaled outputs from general circulation models coupled with a hydrologic model to forecast the effects of altered flows and increased temperatures on four interacting species of trout across the interior western United States (1.01 million km 2), based on empirical statistical models built from fish surveys at 9,890 sites. Projections under the 2080s A1B emissions scenario forecast a mean 47% decline in total suitable habitat for all trout, a group of fishes of major socioeconomic and ecological significance. We project that native cutthroat trout Oncorhynchus clarkii, already excluded from much of its potential range by nonnative species, will lose a further 58% of habitat due to an increase in temperatures beyond the species' physiological optima and continued negative biotic interactions. Habitat for nonnative brook trout Salvelinus fontinalis and brown trout Salmo trutta is predicted to decline by 77% and 48%, respectively, driven by increases in temperature and winter flood frequency caused by warmer, rainier winters. Habitat for rainbow trout, Oncorhynchus mykiss, is projected to decline the least (35%) because negative temperature effects are partly offset by flow regime shifts that benefit the species. These results illustrate how drivers other than temperature influence species response to climate change. Despite some uncertainty, large declines in trout habitat are likely, but our findings point to opportunities for strategic targeting of mitigation efforts to appropriate stressors and locations.","Distribution modeling; Global change; Hydrology; Invasive species; Niche model","Animals; Climate Change; Ecosystem; Models, Biological; Species Specificity; Temperature; Trout; United States; Water Movements; Oncorhynchus clarkii; Oncorhynchus mykiss; Pisces; Salmo trutta; Salmonidae; Salvelinus fontinalis; rain; article; biotic stress; brown trout; climate change; controlled study; fish; flooding; habitat; hydrology; invasive species; nonhuman; Oncorhynchus clarkii; priority journal; rainbow trout; Salvelinus fontinalis; socioeconomics; temperature; temperature sensitivity; trout; United States; water flow; winter","","","","Article","Scopus"
"Chiyaka C.; Mukandavire Z.; Das P.; Nyabadza F.; Hove-Musekwa S.D.; Mwambi H.","Chiyaka, Christinah (16027866400); Mukandavire, Zindoga (35606591600); Das, Prasenjit (55451758900); Nyabadza, Farai (25927406800); Hove-Musekwa, Senelani D. (25228322600); Mwambi, Henry (6506564852)","16027866400; 35606591600; 55451758900; 25927406800; 25228322600; 6506564852","Theoretical analysis of mixed Plasmodium malariae and Plasmodium falciparum infections with partial cross-immunity","2010","Journal of Theoretical Biology","11","10.1016/j.jtbi.2009.10.032","https://www.scopus.com/pages/publications/77649342112?origin=resultslist","Department of Public Health, China Medical University, Taichung 40402, , 91 Hsueh-Shih Road, Taiwan; DST/NRF Centre of Excellence in Epidemiological Modelling and Analysis, University of Stellenbosch, Stellenbosch 7600, 19 Jonkershoek Road, South Africa; National University of Science and Technology, Department of Applied Mathematics, Ascot, Bulawayo, P. O. Box AC 939, Zimbabwe; African Institute for Mathematical Sciences (AIMS), Muizenberg 7945, 6 Melrose Road, South Africa; School of Statistics and Actuarial Sciences, University of KwaZulu Natal, Pietermaritzburg, South Africa","Chiyaka C., Department of Public Health, China Medical University, Taichung 40402, , 91 Hsueh-Shih Road, Taiwan, National University of Science and Technology, Department of Applied Mathematics, Ascot, Bulawayo, P. O. Box AC 939, Zimbabwe; Mukandavire Z., Department of Public Health, China Medical University, Taichung 40402, , 91 Hsueh-Shih Road, Taiwan, National University of Science and Technology, Department of Applied Mathematics, Ascot, Bulawayo, P. O. Box AC 939, Zimbabwe; Das P., Department of Public Health, China Medical University, Taichung 40402, , 91 Hsueh-Shih Road, Taiwan; Nyabadza F., DST/NRF Centre of Excellence in Epidemiological Modelling and Analysis, University of Stellenbosch, Stellenbosch 7600, 19 Jonkershoek Road, South Africa; Hove-Musekwa S.D., National University of Science and Technology, Department of Applied Mathematics, Ascot, Bulawayo, P. O. Box AC 939, Zimbabwe, African Institute for Mathematical Sciences (AIMS), Muizenberg 7945, 6 Melrose Road, South Africa; Mwambi H., School of Statistics and Actuarial Sciences, University of KwaZulu Natal, Pietermaritzburg, South Africa","A deterministic model for assessing the dynamics of mixed species malaria infections in a human population is presented to investigate the effects of dual infection with Plasmodium malariae and Plasmodium falciparum. Qualitative analysis of the model including positivity and boundedness is performed. In addition to the disease free equilibrium, we show that there exists a boundary equilibrium corresponding to each species. The isolation reproductive number of each species is computed as well as the reproductive number of the full model. Conditions for global stability of the disease free equilibrium as well as local stability of the boundary equilibria are derived. The model has an interior equilibrium which exists if at least one of the isolation reproductive numbers is greater than unity. Among the interesting dynamical behaviours of the model, the phenomenon of backward bifurcation where a stable boundary equilibrium coexists with a stable interior equilibrium, for a certain range of the associated invasion reproductive number less than unity is observed. Results from analysis of the model show that, when cross-immunity between the two species is weak, there is a high probability of coexistence of the two species and when cross-immunity is strong, competitive exclusion is high. Further, an increase in the reproductive number of species i increases the stability of its boundary equilibrium and its ability to invade an equilibrium of species j. Numerical simulations support our analytical conclusions and illustrate possible behaviour scenarios of the model. © 2009 Elsevier Ltd.","Backward bifurcation; Cross-immunity; Malaria; Mixed species; Plasmodium falciparum; Plasmodium malariae; Stability","Plasmodium falciparum; Plasmodium malariae; boundary condition; computer simulation; immunity; infectivity; malaria; microbial activity; numerical model; protozoan; qualitative analysis; theoretical study; article; equilibrium constant; human; immunity; malaria falciparum; mathematical model; mixed infection; nonhuman; parasite transmission; Plasmodium falciparum; Plasmodium malariae; Plasmodium malariae infection; priority journal; qualitative analysis; simulation; theoretical study","","","Academic Press","Article","Scopus"
"McCarthy J.","McCarthy, John (55102119900)","55102119900","Generality in artificial intelligence","1987","Communications of the ACM","272","10.1145/33447.33448","https://www.scopus.com/pages/publications/0023535206?origin=resultslist","Computer Science Department, Stanford University, Stanford, CA 94305, United States","McCarthy J., Computer Science Department, Stanford University, Stanford, CA 94305, United States","[No abstract available]","Common sense; generality in AI; John McCarthy; Turing Award","COMPUTER PROGRAMMING; COMPUTER SOFTWARE; ARTIFICIAL INTELLIGENCE PROGRAMS; BEHAVIOR REPRESENTATION; GENERAL PROBLEM SOLVER; KNOWLEDGE REPRESENTATION; NONMONOTONICITY; ARTIFICIAL INTELLIGENCE","","","","Article","Scopus"
"Wolkewitz M.; Schumacher M.","Wolkewitz, Martin (34574027300); Schumacher, Martin (55520163700)","34574027300; 55520163700","Simulating and analysing infectious disease data in a heterogeneous population with migration","2011","Computer Methods and Programs in Biomedicine","4","10.1016/j.cmpb.2010.05.007","https://www.scopus.com/pages/publications/80054098168?origin=resultslist","Institute of Medical Biometry and Medical Informatics, University Medical Center, Freiburg, Germany; Freiburg Center of Data Analysis and Modelling, University Medical Center, Freiburg, Germany","Wolkewitz M., Institute of Medical Biometry and Medical Informatics, University Medical Center, Freiburg, Germany, Freiburg Center of Data Analysis and Modelling, University Medical Center, Freiburg, Germany; Schumacher M., Institute of Medical Biometry and Medical Informatics, University Medical Center, Freiburg, Germany","Mathematical modelling of infectious diseases has gained growing attention in epidemiology during the last decades. The major benefits of simulating compartmental models are the prediction of the consequences of potential interventions, a deeper understanding of epidemic dynamics and clinical decision support. The main limitation is however that several parameters are based on uncertain expert guesses (default values) and are not estimated from the study data. In this paper we build a bridge between an extension of the well-known deterministic S-I-R (Susceptible-Infectious-Removed) model which can be described with differential equations and the stochastic counterpart which can be used for statistical inference if outbreak data on an individual level are available. The possibly time-dependent transmission rate as well as the (basic) reproduction number are the main epidemiological parameters of interest. Furthermore, one important type of heterogeneity is considered: individuals may vary due to their susceptibility, i.e., risk factors for infection may be investigated. A SAS computer program is provided to simulate outbreak data for this type of setting. The statistical analysis and typical challenges with epidemic data are discussed. Given data on an individual level, the Cox-Aalen survival model that is based on a multiplicative-additive hazard structure turned out to be a suitable tool for that purpose. The results give valuable information for epidemiologists, statisticians and public health researchers. © 2010 Elsevier Ireland Ltd.","Cross-infection; Epidemic outbreak; Event history analysis; S-I-R model; Transmission rate","Communicable Diseases; Disease Outbreaks; Emigration and Immigration; Humans; Models, Theoretical; Stochastic Processes; Decision support systems; Differential equations; Diseases; Epidemiology; Health risks; Statistical methods; Stochastic models; Uncertainty analysis; Cross-infection; Epidemic outbreak; Event history analysis; S-I-R model; Transmission rate; article; computer program; computer simulation; disease transmission; epidemic; epidemiological data; human; infection; infection risk; infection sensitivity; migration; statistical model; time; Population statistics","","","","Article","Scopus"
"Bansal P.K.; Braun J.E.; Groll E.A.","Bansal, P.K. (57226261618); Braun, J.E. (57225702032); Groll, E.A. (7004613746)","57226261618; 57225702032; 7004613746","Improving the energy efficiency of conventional tumbler clothes drying systems","2001","International Journal of Energy Research","55","10.1002/er.752","https://www.scopus.com/pages/publications/0035679041?origin=resultslist","Department of Mechanical Engineering, University of Auckland, Auckland, Post Box 92019, New Zealand; Ray W. Herrick Laboratories, Purdue University, West Lafayette, IN, United States","Bansal P.K., Department of Mechanical Engineering, University of Auckland, Auckland, Post Box 92019, New Zealand; Braun J.E., Ray W. Herrick Laboratories, Purdue University, West Lafayette, IN, United States; Groll E.A., Ray W. Herrick Laboratories, Purdue University, West Lafayette, IN, United States","This paper discusses the drying processes of four different designs of household clothes tumbler dryer using electric power input. The relative advantages and disadvantages and the energy analyses of the dryers are presented. A parametric study was conducted to assess the effects of different variables on energy efficiency and specific moisture extraction rate. It is shown that the conventional tumbler dryer technology can be improved significantly by the use of heat-recovery heat exchangers. Copyright © 2001 John Wiley & Sons, Ltd.","Condensation; Dehumidification; Dryer; Energy efficiency; Heat exchanger; Heat recovery; Moisture extraction rate (MER); Tumbler","condensation; dehumidification; dryer; drying; energy efficiency; heat exchanger; moisture; tumbler; Dryers (equipment); Drying; Heat exchangers; Moisture; drying machine; electricity; energy; heat recovery; home laundering; Moisture extraction; Energy efficiency","","","","Article","Scopus"
"Pineau P.-O.","Pineau, Pierre-Olivier (7003866222)","7003866222","Electricity sector reform in Cameroon: Is privatization the solution?","2002","Energy Policy","38","10.1016/S0301-4215(02)00054-X","https://www.scopus.com/pages/publications/0036360512?origin=resultslist","School of Public Administration, University of Victoria, Victoria, BC V8W 2Y2, P.O. Box 1700 STN CSC, Canada; African Energy Policy Research Network (AFREPREN/FWD), Elgeyo Marakwet Close, Nairobi GPO, P.O. Box 30979, Kenya","Pineau P.-O., School of Public Administration, University of Victoria, Victoria, BC V8W 2Y2, P.O. Box 1700 STN CSC, Canada, African Energy Policy Research Network (AFREPREN/FWD), Elgeyo Marakwet Close, Nairobi GPO, P.O. Box 30979, Kenya","The economic difficulties of Cameroon and of its Government-owned companies led the International Monetary Fund (IMF) and the World Bank to set up a vast privatization program, with the Government's collaboration. In the electricity sector, the state had a complete control over the industry through the SOciété National d'Electricité (Sonel), an integrated monopoly utility. Under the IMF-World Bank program, Sonel has been sold to foreign interests. This article presents Cameroon's electricity sector, the proposed reform and the importance of electricity in economic development. An evaluation of the reform is presented from two different perspectives. First, we consider the reform from a theoretical and market design point of view. Second, we challenge the reform from a more fundamental level, by questioning the relevance of privatization at this stage of the electricity sector development. This brings us to review the strategic place of electricity in economic growth, how different countries have dealt with their electricity industry in early development stage and how the objective of multinational corporations could be in conflict with specific electricity sector goals. From these two different perspectives, we conclude that the IMF and the World Bank have set up a reform process that is against good public policy. We conclude with some suggestions for improving the reform process. © 2002 Elsevier Science Ltd. All rights reserved.","Cameroon; Electricity; Privatization; Reform","Cameroon; Electric industry; Privatization; Public policy; Sustainable development; electricity industry; electricity supply; IMF; privatization; utility sector; World Bank; Monopoly; Electricity","","","","Article","Scopus"
"Hsieh Y.-H.; Wang Y.-S.","Hsieh, Ying-Hen (26643121400); Wang, Yun-Shih (14055166800)","26643121400; 14055166800","Basic reproduction number for HIV model incorporating commercial sex and behavior change","2006","Bulletin of Mathematical Biology","15","10.1007/s11538-005-9050-z","https://www.scopus.com/pages/publications/33746617995?origin=resultslist","Department of Applied Mathematics, National Chung Hsing University, Taichung, 402, 250 Kuo-Kuang Road, Taiwan","Hsieh Y.-H., Department of Applied Mathematics, National Chung Hsing University, Taichung, 402, 250 Kuo-Kuang Road, Taiwan; Wang Y.-S., Department of Applied Mathematics, National Chung Hsing University, Taichung, 402, 250 Kuo-Kuang Road, Taiwan","The basic reproduction number is obtained for an HIV epidemic model incorporating direct and indirect commercial sex as well as behavior change by the female commercial sex workers (CSWs) and their male customers in response to the proliferation of the disease in the community. A recent result by van den Driessche P., and Watmough J. (Math. Biosci. 180:29-48, 2002) is utilized to compute the threshold parameters for the local asymptotic stability of the Disease-Free Equilibrium (DFE), by considering the transfers in and out of the infective classes. Numerical examples are used to describe the uniqueness and global properties of the endemic equilibrium when DFE is unstable. Biological interpretation of the results obtained in this work is discussed, as are the implications of our results for the design of public health policies such as targeting strategy to target intervention and control measures toward specific high-risk population groups in order to reduce infections. We show that targeting any one sector of the commercial sex alone for prevention will be difficult to have a decided effect on eradicating the epidemic. However, if the aim of the targeted intervention policy is not eradication of the epidemic but decrease in HIV incidence of a particular high-risk group, then concentrated targeting strategy could be sufficient, if properly implemented. This work also demonstrates the usefulness of the theorem of van den Driessche and Watmough (Math. Biosci. 180:29-48, 2002) in obtaining threshold parameters for complicated infectious diseases models. © Society for Mathematical Biology 2006.","Asymptotic stability; Basic reproduction number; Behavior change; Commercial sex workers; HIV/AIDS; Thailand","Algorithms; Female; HIV Infections; Humans; Male; Models, Biological; Prostitution; Sex Factors; Sexual Behavior; Human immunodeficiency virus; algorithm; article; biological model; disease transmission; female; human; Human immunodeficiency virus infection; male; prostitution; sex difference; sexual behavior","National Science Council, NSC","The authors are supported by research grant (NSC 93-2115-M005-001) from the National Science Council of Taiwan. The authors also thank the anonymous referees for their constructive comments which greatly improved this paper.","","Article","Scopus"
"Morin C.W.; Comrie A.C.","Morin, Cory W. (36191993800); Comrie, Andrew C. (7004137530)","36191993800; 7004137530","Modeled response of the West Nile virus vector Culex quinquefasciatus to changing climate using the dynamic mosquito simulation model","2010","International Journal of Biometeorology","66","10.1007/s00484-010-0349-6","https://www.scopus.com/pages/publications/77955852643?origin=resultslist","School of Geography and Development, University of Arizona, Tucson, AZ 85721, 409 Harvill Building, United States","Morin C.W., School of Geography and Development, University of Arizona, Tucson, AZ 85721, 409 Harvill Building, United States; Comrie A.C., School of Geography and Development, University of Arizona, Tucson, AZ 85721, 409 Harvill Building, United States","Climate can strongly influence the population dynamics of disease vectors and is consequently a key component of disease ecology. Future climate change and variability may alter the location and seasonality of many disease vectors, possibly increasing the risk of disease transmission to humans. The mosquito species Culex quinquefasciatus is a concern across the southern United States because of its role as a West Nile virus vector and its affinity for urban environments. Using established relationships between atmospheric variables (temperature and precipitation) and mosquito development, we have created the Dynamic Mosquito Simulation Model (DyMSiM) to simulate Cx. quinquefasciatus population dynamics. The model is driven with climate data and validated against mosquito count data from Pasco County, Florida and Coachella Valley, California. Using 1-week and 2-week filters, mosquito trap data are reproduced well by the model (P < 0.0001). Dry environments in southern California produce different mosquito population trends than moist locations in Florida. Florida and California mosquito populations are generally temperature-limited in winter. In California, locations are water-limited through much of the year. Using future climate projection data generated by the National Center for Atmospheric Research CCSM3 general circulation model, we applied temperature and precipitation offsets to the climate data at each location to evaluate mosquito population sensitivity to possible future climate conditions. We found that temperature and precipitation shifts act interdependently to cause remarkable changes in modeled mosquito population dynamics. Impacts include a summer population decline from drying in California due to loss of immature mosquito habitats, and in Florida a decrease in late-season mosquito populations due to drier late summer conditions. © 2010 ISB.","Climate; Disease; Modeling; Mosquito; Vector; Weather","Animals; California; Climate Change; Culex; Culicidae; Florida; Insect Vectors; Models, Biological; Mosquito Control; Population Dynamics; Seasons; Temperature; Time Factors; Weather; West Nile Fever; West Nile virus; Culex pipiens quinquefasciatus; West Nile virus; animal; article; biological model; climate change; Culex; disease carrier; disease transmission; growth, development and aging; mosquito; physiology; population dynamics; season; temperature; time; United States; virology; weather; West Nile fever; West Nile flavivirus","National Oceanic and Atmospheric Administration, NOAA; University of Arizona, UA","Acknowledgments This research was supported in part by the NOAA CLIMAS project at the University of Arizona. We are grateful to Elizabeth Willott for discussions on the life-cycle modeling. Special thanks to Seth Britch, Doug Wassmer, Dennis Moore, and Pasco County Mosquito Control who provided mosquito count trap data for Pasco County, Florida, and to Branka Lothrop of the Coachella Valley Mosquito and Vector Control District for providing mosquito count trap data for Coachella Valley, California.","","Article","Scopus"
